sttn_id,stop_number
9008575,19504
9008576,25563
9008577,25565
9008578,19506
9008580,25566
9008581,19507
9008583,11266
9008584,11201
9008585,25571
9008586,25575
9008587,25577
9008588,25578
9008589,19508
9008592,25580
9008593,11189
9008595,25581
9008596,25582
9008597,19509
9008598,25583
9008599,19510
9008600,25586
9008602,25589
9008603,25591
9008604,25592
9008607,19511
9008608,19512
9008609,19515
9008611,11188
9008612,19516
9008615,19518
9008617,19519
9008618,25674
9008619,25675
9008621,25730
9008623,19520
9008624,25733
9008625,19522
9008626,25736
9008627,25740
9008628,19525
9008629,25746
9008631,19526
9008634,19527
9008635,25753
9008639,19530
9008642,19532
9008644,19534
9008645,19535
9008646,19536
9008647,19538
9008648,19539
9008650,19540
9008651,19541
9008652,19542
9008653,19544
9008655,19546
9008656,19547
9008658,19548
9008659,19551
9008660,19552
9008662,19553
9008665,19555
9008666,19556
9008667,19560
9008669,19563
9008672,19568
9008679,23544
9008680,23545
9008681,23546
9008683,19574
9008685,23552
9008686,19578
9008687,19579
9008688,23558
9008689,19581
9008690,19582
9008691,23562
9008692,23564
9008694,23569
9008696,23575
9008697,19584
9008698,19585
9008699,19586
9008701,19587
9008707,19588
9008708,23598
9008711,19590
9008714,19591
9008719,19595
9008720,23815
9008721,23818
9008723,23823
9008726,19630
9008727,19631
9008729,23857
9008730,23858
9008732,19645
9008734,19662
9008738,19663
9008742,19674
9008743,23871
9008744,23872
9008745,19676
9008746,23874
9008747,19679
9008748,23877
9008749,23878
9008758,23880
9008761,23884
9008762,19684
9008764,19685
9008765,19687
9008766,19688
9008769,19697
9008771,19698
9008772,19700
9008773,19701
9008774,23917
9008775,19702
9008778,19703
9008779,19707
9008780,23920
9008781,19708
9008782,23921
9008783,19710
9008784,23922
9008785,19713
9008787,23923
9008788,23925
9008789,19729
9008790,19730
9008791,19733
9008794,11511
9008795,11512
9008796,19741
9008797,11513
9008798,11514
9008799,11515
9008800,11516
9008803,11518
9008804,11521
9008806,11524
9008807,11527
9008809,11532
9008810,11534
9008811,11535
9008813,11537
9008814,19745
9008815,11538
9008816,11539
9008818,11540
9008820,19748
9008821,11542
9008822,11545
9008825,18829
9008827,18828
9008828,09905
9008832,18826
9008833,09896
9008834,18824
9008835,09895
9008836,09893
9008839,09890
9008840,09888
9008841,18821
9008842,09887
9008843,09886
9008844,09885
9008845,09884
9008846,18820
9008847,09883
9008848,09881
9008850,09880
9008851,09875
9008852,09873
9008853,09872
9008854,09870
9008856,18818
9008858,09868
9008859,18817
9008861,18816
9008863,09863
9008864,18815
9008865,09505
9008867,09861
9008870,09859
9008871,09518
9008872,18812
9008874,09857
9008875,09856
9008876,09854
9008877,09853
9008878,09851
9008879,09848
9008880,18809
9008882,09845
9008883,18808
9008886,09844
9008888,18807
9008890,03177
9008892,09843
9008893,09841
9008894,18806
9008897,18803
9008900,09837
9008901,18800
9008902,09836
9008904,09835
9008905,09834
9008906,12248
9008907,12247
9008909,09833
9008910,09832
9008911,18797
9008912,09831
9008913,18796
9008914,09830
9008915,18795
9008916,09828
9008917,09827
9008918,09826
9008919,18794
9008920,09825
9008927,09824
9008928,18792
9008929,09820
9008930,09819
9008931,09818
9008932,09815
9008933,18790
9008934,09814
9008935,09813
9008937,18788
9008938,18786
9008939,09809
9008940,09808
9008941,09807
9008942,18784
9008943,09805
9008944,09804
9008945,18772
9008946,18764
9008947,09802
9008948,18763
9008956,12255
9008957,10510
9008958,10509
9008959,18552
9008960,12256
9008961,12257
9008962,10511
9008963,18842
9008965,18841
9008967,18840
9008969,18839
9008970,18838
9008971,10502
9008972,18836
9008974,18833
9008975,10504
9008978,09801
9008980,09800
9008981,09799
9008982,09798
9008983,09795
9008985,09794
9008986,09793
9008987,09792
9008988,18639
9008989,09791
9008990,09790
9008991,18618
9008992,18617
9008993,09788
9008995,09787
9008996,09786
9008997,09785
9008998,09782
9008999,09781
9009001,09780
9009005,09777
9009007,09776
9009009,09773
9009013,09771
9009014,18598
9009015,09770
9009030,13240
9009031,09769
9009032,18596
9009033,09760
9009034,18595
9009035,09754
9009036,18594
9009037,09753
9009038,18593
9009040,09718
9009041,09717
9009045,13133
9009046,09682
9009047,18590
9009048,09656
9009049,09642
9009050,09631
9009053,09600
9009054,18586
9009055,18585
9009056,09594
9009057,09593
9009059,18583
9009060,18581
9009061,09592
9009063,18577
9009064,09590
9009066,09589
9009067,18573
9009069,09588
9009070,18572
9009072,18571
9009073,09586
9009075,09585
9009076,18566
9009078,18565
9009079,09583
9009080,18564
9009082,09580
9009083,09578
9009084,18561
9009085,18560
9009086,09576
9009088,18559
9009090,09572
9009091,18558
9009092,09571
9009095,18557
9009096,09569
9009097,18556
9009098,09566
9009100,09563
9009101,18554
9009102,09558
9009103,09556
9009105,09554
9009108,18550
9009109,18549
9009110,09550
9009111,18548
9009112,13198
9009113,13199
9009114,09548
9009115,09547
9009117,09545
9009118,09544
9009119,09543
9009121,18545
9009122,18544
9009123,18543
9009124,09540
9009125,09539
9009126,18542
9009127,09537
9009128,18541
9009129,09536
9009131,09535
9009133,18540
9009134,09534
9009135,09533
9009137,09532
9009138,18538
9009139,18537
9009140,09530
9009141,18536
9009142,18535
9009143,18533
9009144,18532
9009145,09529
9009146,18531
9009147,09528
9009149,09526
9009150,18530
9009151,09525
9009152,09523
9009153,18528
9009154,09522
9009156,09521
9009157,18526
9009158,09520
9009159,18525
9009161,09514
9009162,09513
9009163,09510
9009165,09507
9009166,09506
9009168,18524
9009170,09504
9009171,09503
9009172,09502
9009181,18519
9009182,18518
9009184,18514
9009185,18515
9009186,18513
9009189,13236
9009191,13234
9009192,18512
9009193,18511
9009196,18510
9009197,11929
9009200,11928
9009202,11927
9009203,18508
9009204,18507
9009205,18506
9009206,11916
9009207,11915
9009213,18504
9009215,11910
9009216,11907
9009217,11906
9009218,11904
9009219,11903
9009221,11899
9009222,11898
9009223,18502
9009225,18501
9009226,11894
9009227,11893
9009228,11890
9009230,11888
9009232,11887
9009233,14293
9009235,11886
9009236,19888
9009238,11885
9009239,11884
9009241,19883
9009243,11882
9009244,19882
9009245,14209
9009246,14211
9009247,11881
9009249,11880
9009250,19880
9009251,19878
9009252,11875
9009253,11874
9009256,11867
9009258,19871
9009261,19869
9009262,11847
9009263,11842
9009264,11819
9009267,11804
9009268,11796
9009269,11793
9009270,11784
9009273,11781
9009274,11680
9009275,11675
9009277,19862
9009279,19858
9009280,19857
9009281,19844
9009282,19840
9009285,11634
9009288,11601
9009290,20911
9009291,11597
9009292,19836
9009293,11594
9009295,19835
9009297,19834
9009299,19833
9009300,19812
9009303,19809
9009304,11587
9009306,19806
9009315,19786
9009317,11577
9009319,19777
9009320,11576
9009323,19775
9009325,19774
9009327,19770
9009328,19765
9009332,19762
9009333,19761
9009334,11567
9009335,19760
9009340,11566
9009341,19758
9009342,19757
9009345,19756
9009346,11560
9009348,14306
9009352,11559
9009354,11558
9009361,19753
9009362,11554
9009370,15115
9009372,15150
9009375,15145
9009376,15146
9009377,19752
9009378,11552
9009379,19751
9009380,11550
9009381,11549
9009382,11546
9009383,20682
9009385,20676
9009390,20675
9009391,20674
9009392,20673
9009394,20600
9009395,20599
9009396,20598
9009397,20596
9009398,20595
9009399,20594
9009401,20589
9009402,20588
9009403,20587
9009404,20586
9009405,20585
9009406,20584
9009408,20582
9009409,20581
9009410,20580
9009411,16178
9009412,20579
9009413,20578
9009414,20577
9009416,20575
9009417,20574
9009418,20573
9009419,20571
9009420,20570
9009421,20569
9009422,20567
9009425,20565
9009426,20564
9009429,20561
9009430,20560
9009431,10838
9009434,20559
9009435,10836
9009436,10834
9009437,20557
9009439,20556
9009440,20555
9009443,20554
9009445,20552
9009446,10822
9009447,10821
9009449,10819
9009450,20550
9009451,10818
9009452,10817
9009453,20549
9009455,10814
9009456,20547
9009457,10813
9009458,10812
9009459,10810
9009460,10809
9009461,20546
9009463,10807
9009464,10806
9009466,20544
9009467,10805
9009468,20543
9009469,20542
9009471,20540
9009473,10803
9009479,10802
9009481,20539
9009482,10800
9009485,10799
9009487,10798
9009488,20537
9009490,20536
9009492,20535
9009494,10792
9009495,10791
9009497,10790
9009498,10789
9009499,10787
9009501,10786
9009502,10785
9009504,20533
9009505,10784
9009507,10783
9009508,10781
9009509,10780
9009512,20530
9009514,10779
9009515,20529
9009516,20527
9009519,20524
9009521,10777
9009524,10775
9009525,20522
9009526,10757
9009527,20521
9009529,20520
9009530,20519
9009531,10747
9009532,20518
9009533,10745
9009534,10737
9009535,10698
9009536,10697
9009537,10667
9009538,10638
9009539,10637
9009540,10612
9009542,10600
9009544,10599
9009545,10598
9009548,10597
9009549,20513
9009552,10594
9009553,20512
9009554,10592
9009555,20511
9009556,10590
9009557,20510
9009558,20509
9009560,10587
9009561,10585
9009562,10583
9009563,10582
9009564,10580
9009566,20507
9009570,10578
9009574,10573
9009577,10572
9009579,10570
9009580,20504
9009581,10568
9009583,10565
9009585,20503
9009586,10564
9009588,10561
9009589,10560
9009592,10557
9009593,10553
9009595,20500
9009596,10551
9009597,10549
9009598,10546
9009600,10542
9009601,10541
9009602,10540
9009603,18867
9009604,18866
9009605,18865
9009609,18863
9009610,10532
9009612,18861
9009613,10531
9009614,18860
9009616,18859
9009618,18858
9009621,18856
9009622,18854
9009623,10528
9009624,10527
9009626,18853
9009627,10526
9009628,18852
9009631,18850
9009633,10522
9009634,10521
9009635,18848
9009636,18847
9009637,10519
9009639,10516
9009640,18845
9009641,18844
9009642,10515
9009645,18843
9009646,10512
9009649,10816
9009651,20919
9009652,20918
9009653,20917
9009654,20916
9009655,20915
9009656,20914
9009657,20913
9009658,20912
9009659,13514
9009660,20910
9009661,20909
9009662,20175
9009663,20908
9009664,20907
9009665,20906
9009667,20904
9009670,20903
9009673,20902
9009674,20901
9009675,20898
9009676,20899
9009677,20897
9009678,20894
9009679,20893
9009680,20892
9009683,20891
9009684,20890
9009685,20888
9009686,20887
9009687,20886
9009688,20884
9009689,13510
9009693,20883
9009694,13509
9009695,20882
9009696,20881
9009697,20880
9009701,20878
9009702,20877
9009704,13508
9009706,20876
9009708,20874
9009710,13506
9009712,20872
9009716,20871
9009718,20870
9009719,20869
9009720,20868
9009721,20867
9009722,13503
9009723,15253
9009724,20866
9009725,20865
9009726,20864
9009728,20862
9009733,20859
9009734,20858
9009735,20857
9009736,20856
9009737,20855
9009738,20854
9009741,20851
9009742,20850
9009743,20848
9009744,20847
9009745,20846
9009746,20845
9009747,15174
9009749,15226
9009750,20844
9009751,15304
9009753,15305
9009754,20843
9009755,20842
9009757,12810
9009759,12809
9009763,15175
9009765,15192
9009767,15209
9009768,20840
9009769,12808
9009770,12807
9009772,20839
9009773,12804
9009774,12795
9009775,17146
9009777,12794
9009778,20837
9009779,20836
9009781,20834
9009782,20833
9009783,12792
9009784,20832
9009785,12750
9009786,20830
9009788,12733
9009789,12727
9009790,12725
9009792,12714
9009793,20508
9009794,12713
9009795,12706
9009796,12528
9009797,12705
9009798,12685
9009799,20825
9009800,17148
9009801,12684
9009803,20824
9009804,12682
9009805,20823
9009806,20822
9009808,20820
9009809,20819
9009811,20818
9009813,20815
9009814,20814
9009815,20813
9009816,12679
9009817,20811
9009818,12627
9009821,20809
9009822,12623
9009824,20808
9009826,17240
9009829,17863
9009830,12615
9009834,20805
9009835,20804
9009836,20803
9009837,12603
9009838,12600
9009839,12599
9009841,17147
9009844,12598
9009846,20802
9009850,20801
9009851,20799
9009853,12596
9009854,12595
9009855,12594
9009856,12593
9009857,12592
9009860,20794
9009862,12590
9009863,12589
9009864,12588
9009865,17212
9009866,17214
9009867,17216
9009868,20792
9009869,20791
9009871,20789
9009872,12585
9009874,12584
9009876,20756
9009877,12582
9009878,20751
9009881,20747
9009882,12577
9009883,20746
9009885,17217
9009886,20745
9009890,20741
9009893,20732
9009894,20731
9009896,20730
9009897,20729
9009903,20728
9009904,20727
9009905,20726
9009906,12572
9009907,17248
9009908,12569
9009910,12567
9009911,12566
9009913,17204
9009918,12564
9009926,17206
9009927,17175
9009929,17205
9009931,12561
9009932,12504
9009933,20725
9009934,12503
9009935,20706
9009936,20705
9009937,20703
9009938,20702
9009939,20701
9009941,20700
9009942,12560
9009943,12559
9009946,12556
9009947,12554
9009951,12551
9009953,12550
9009954,12549
9009955,12548
9009958,12547
9009960,17188
9009961,17191
9009964,12546
9009965,12545
9009966,12544
9009968,12543
9009969,12540
9009971,12539
9009972,12538
9009976,12534
9009977,12533
9009978,12532
9009979,12531
9009982,12527
9009983,12526
9009984,12525
9009988,12522
9009989,12521
9009990,12520
9009993,12518
9009995,12516
9009996,12515
9009997,12514
9009998,12512
9010000,12510
9010001,12509
9010002,12508
9010003,12506
9010004,20698
9010005,20697
9010006,12501
9010007,20695
9010008,20694
9010011,20686
9010016,12500
9010017,20684
9010024,13852
9010026,13850
9010027,13849
9010028,21598
9010029,13846
9010030,21597
9010031,13845
9010032,13844
9010034,21595
9010035,13841
9010036,13840
9010037,13839
9010038,13838
9010039,13837
9010040,21594
9010041,13835
9010042,13834
9010043,21591
9010044,18202
9010046,13833
9010047,13832
9010048,21589
9010049,13831
9010051,21587
9010052,13827
9010053,21586
9010054,13826
9010055,21585
9010058,21584
9010059,13824
9010061,21583
9010063,21582
9010064,13822
9010065,21581
9010066,18657
9010067,18658
9010070,13819
9010076,13818
9010080,21580
9010081,21579
9010082,13816
9010083,21578
9010085,13814
9010087,13813
9010088,21576
9010089,21575
9010094,19186
9010096,13808
9010099,19323
9010100,19187
9010102,13805
9010103,21573
9010104,13804
9010105,21571
9010107,21570
9010109,21569
9010110,13801
9010111,21568
9010112,21567
9010113,21566
9010115,21565
9010116,13798
9010117,21564
9010119,19234
9010120,21563
9010124,21562
9010125,19324
9010126,13796
9010127,21561
9010128,21560
9010129,21558
9010130,21557
9010132,21556
9010133,21555
9010134,13794
9010136,21553
9010137,13793
9010139,21552
9010140,21551
9010141,21550
9010142,21549
9010143,21548
9010144,21547
9010145,13754
9010146,21546
9010147,13751
9010148,21545
9010149,21544
9010150,13747
9010151,21543
9010152,13740
9010153,21542
9010154,13737
9010155,21541
9010156,13726
9010157,21540
9010159,21539
9010162,13716
9010163,19325
9010165,19327
9010166,13715
9010170,21538
9010171,13669
9010172,21537
9010173,21536
9010174,13667
9010175,13665
9010176,13664
9010177,21534
9010178,21533
9010181,13617
9010182,21532
9010183,21531
9010185,21528
9010186,21527
9010187,21526
9010190,13659
9010191,21524
9010193,13656
9010194,21523
9010196,21521
9010197,21512
9010198,13599
9010199,21504
9010200,13598
9010201,13596
9010202,13592
9010203,13591
9010204,13847
9010205,13590
9010206,13587
9010207,13586
9010208,21520
9010211,13583
9010212,21518
9010213,21522
9010217,21515
9010218,13578
9010219,21514
9010220,13577
9010221,13574
9010222,13572
9010223,21513
9010224,13571
9010225,13570
9010227,21511
9010229,13567
9010230,21509
9010231,13566
9010232,13565
9010233,13564
9010234,21508
9010235,13562
9010236,13561
9010237,13560
9010238,21507
9010239,21506
9010242,21505
9010243,13554
9010244,13553
9010245,13551
9010250,21503
9010252,13550
9010254,13549
9010255,13548
9010256,13547
9010257,13544
9010259,13542
9010260,21502
9010261,13541
9010262,21501
9010264,13540
9010265,13539
9010266,13538
9010267,13537
9010268,13536
9010270,20174
9010271,13535
9010272,20177
9010273,20176
9010274,13531
9010275,20180
9010276,20173
9010277,13530
9010278,13529
9010279,13528
9010280,13527
9010281,13526
9010283,20960
9010284,20959
9010287,20956
9010288,20955
9010290,20954
9010291,20953
9010292,20952
9010293,20951
9010294,13524
9010295,20950
9010296,20949
9010297,13523
9010298,20948
9010299,20947
9010300,20946
9010301,13518
9010302,20945
9010303,13517
9010304,20944
9010305,20943
9010306,20942
9010307,20941
9010308,13902
9010309,20939
9010313,13515
9010314,20938
9010315,13512
9010316,20934
9010317,20933
9010318,20932
9010319,20931
9010320,20930
9010321,20929
9010322,20928
9010323,20927
9010324,20926
9010326,20924
9010327,20922
9010328,13501
9010329,20921
9010339,20210
9010340,20207
9010342,21599
9010344,21600
9010345,21601
9010347,13855
9010351,13857
9010352,21649
9010355,13858
9010357,21650
9010360,21651
9010361,13861
9010362,21663
9010363,13862
9010364,21675
9010365,13864
9010366,13867
9010368,21677
9010369,13870
9010370,13871
9010371,21678
9010372,21686
9010373,13874
9010376,13875
9010377,21689
9010378,13877
9010379,21722
9010381,13878
9010382,13879
9010383,13880
9010384,21733
9010385,13881
9010386,21734
9010388,21742
9010389,13882
9010391,13883
9010392,21743
9010394,13885
9010395,21744
9010396,21752
9010397,13886
9010398,21753
9010399,13888
9010400,21756
9010406,21760
9010407,13891
9010408,21761
9010409,13892
9010410,13893
9010411,21766
9010412,13894
9010414,13897
9010415,21768
9010416,13898
9010418,13905
9010420,21770
9010422,21771
9010423,21773
9010424,21774
9010425,21775
9010426,13913
9010429,21154
9010431,21778
9010437,13916
9010438,21782
9010439,21783
9010440,21784
9010441,21785
9010442,21792
